source_lang,target_lang,source_text,target_text
fr,dua,"20 Quel honneur de pouvoir parler à Jéhovah dans la prière ! Nous pouvons être sûrs qu’il nous écoute ( ). Plus nous le prierons de tout notre cœur, plus notre amitié avec lui deviendra forte.","20 A se̱ edube ende̱ne̱ di be̱nno̱ o kane̱ Yehova! Je ná di be̱ mbaki ná a me̱nde̱ sengane̱ biso̱. ( ) Nika di makane̱no̱ Yehova ponda na ponda te̱ na mulema mwe̱se̱, nika pe̱ nde diko̱m lasu di mabatano̱ o be̱ ngińa."
fr,dua,Le Créateur du ciel et de la terre veut écouter nos prières ( ).,‘Muweked’a mo̱ń na wase’ a mapula senga mika masu.​—
fr,dua,Vous pouvez prier à tout moment.,We ná o kane̱ o to̱ njika ponda
fr,dua,Jéhovah peut répondre à nos prières en poussant des chrétiens à nous aider.,Yehova e ná alabe̱ mika masu tongwea na jongwane̱ di makusane̱no̱ yine̱ Kriste̱n
fr,dua,"EN ÉTUDIANT ce livre, vous avez appris de nombreuses vérités de la Bible. Par exemple, vous avez découvert la vérité sur les morts, l’espoir de la résurrection et la promesse de la vie éternelle ( ). Vous assistez peut-être aux réunions des Témoins de Jéhovah et vous pensez sans doute qu’ils adorent Dieu de la bonne façon ( ). De plus, vous avez certainement commencé à développer une amitié avec Jéhovah et vous voulez le servir. Mais vous vous demandez peut-être : « Qu’est-​ce que je dois faire pour servir Dieu ? »","O JOKWA lo̱ngo̱ la nin kalati, woko jita la mbale̱ i tilabe̱ o Bibe̱l ka, longe̱ la bwindea Loba a kakane̱no̱ biso̱, nje e mapo̱ye̱ bawedi, nikame̱ne̱ pe̱ na dipita la bepumbwedi. ( ) Pondapo̱ o mábotea o jukea o ndongame̱n a Mboṅ a Yehova, o mádube̱ pe̱ ná ba be̱n jowe̱ la mbale̱. ( ) Yen ebe o mábotea be̱ne̱ mulatako ma bo̱ibo̱i na Yehova, o máno̱ngo̱ pe̱ bedomsedi ná o mapula o bolea mo̱. We so̱ ná o dutea ná, ‘Nje nangame̱nno̱ bola tatan o bolea Loba e?’"
fr,dua,"2 Un Éthiopien qui vivait à l’époque de Jésus s’est demandé ce qu’il devait faire pour servir Dieu. Quelque temps après la résurrection de Jésus, un de ses disciples, Philippe, a prêché à cet homme. Il lui a prouvé que Jésus était le Messie. L’Éthiopien a été si touché par ce qu’il a appris qu’il a tout de suite dit : « Regarde, de l’eau ! Qu’est-​ce qui m’empêche de me faire baptiser ? » ( Actes 8:26-36 ).","2 Nika nde mot’a Etiopia mō̱ ńa mińa ma Yesu a dutedino̱. Ombusa bepumbwedi ba Yesu, mokwed’a Yesu Filipo a te̱ye̱ nu moto dikalo. Filipo a lee̱le̱ mo̱ mboṅ i mabamse̱ ná Yesu a ta nde Mesia. Nje nu mot’a Etiopia okono̱ e tapi mo̱ mulema kańena a kwala o dibokime̱ne̱ ná: “Ombwa, madiba man; nje e meke̱ mba o dubisabe̱ e?”​— Bebolo 8:26-36 ."
fr,dua,"3 La Bible est claire : si vous voulez servir Jéhovah, vous devez vous faire baptiser. Jésus a ordonné à ses disciples : « Faites des disciples parmi [les gens de toutes les nations], les baptisant » ( ). Jésus a donné l’exemple en se faisant lui-​même baptiser. On ne lui a pas simplement versé un peu d’eau sur la tête : il a été plongé entièrement dans l’eau ( ). Quand un chrétien se fait baptiser, il doit aussi être plongé entièrement, ou immergé, dans l’eau.","3 Bibe̱l e mokwe̱le̱ ná se̱ṅse̱ṅ ná o mapula te̱ o bolea Yehova, wangame̱ne̱ o dubisabe̱. Yesu a langwedi bokwedi bao ná: “Timbise̱ [bato ba] matumba me̱se̱ bokwedi bam, lo dubise̱ babo̱.” ( ) Yesu a boli pe̱ eyembilan ninka ná mo̱me̱ne̱ pe̱ a dubisabe̱. A ta a dubisabe̱ o madiba, nika ná a kwesabe̱ mutibe, seto̱ ná a ta a myasabe̱le̱ madiba o mulopo. ( ) O we̱nge̱, Kriste̱n e madubisabe̱ te̱, ńangame̱ne̱ dubabe̱ mususu, to̱so̱ kwesabe̱ mutibe o madiba."
fr,dua,"4 Quand on se fait baptiser, on montre aux autres qu’on veut vraiment être l’ami de Dieu et le servir ( ). Maintenant, vous vous demandez peut-être : « Qu’est-​ce que je dois faire pour être baptisé ? »","4 O dubisabe̱ te̱, nika e malee̱le̱ bane̱ ná na mbale̱ o mapula o be̱ diko̱m la Loba, na bolea pe̱ mo̱. ( ) We so̱ ná o baise̱ o wame̱ne̱ ná, ‘Nje nangame̱nno̱ o bola ná na dubisabe̱ e?’"
fr,dua,"5 Avant de pouvoir être baptisé, vous devez apprendre à connaître Jéhovah et Jésus. Vous avez déjà commencé à le faire en étudiant la Bible ( lire ). Mais cela ne suffit pas. La Bible dit que vous devez être ‘rempli de la connaissance exacte’ de la volonté de Jéhovah ( ). Les réunions des Témoins de Jéhovah vous aideront à avoir une amitié plus forte avec lui. Voilà une raison importante d’assister régulièrement à ces réunions ( ).","5 Oboso ná o madubisabe̱, wangame̱ne̱ se̱le̱ jokwa bia Yehova na Yesu. O mábotea o bola nika tongwea na jokwa la Bibe̱l. (Langa .) Nde nika e si dongame̱n. Bibe̱l e makwala ná wangame̱ne̱ “londisabe̱ na so̱ṅtane̱ [di te̱nge̱n]” la jemea la Yehova. ( ) Ndongame̱n a Mboṅ a Yehova i me̱nde̱ jongwane̱ wa o be̱ne̱ mulatako ma bo̱ibo̱i na Yehova. Njo̱m po̱ ni ńa mweńa wangame̱nno̱ o jukea o yi ndongame̱n ponda na ponda te̱.​— ."
fr,dua,"6 Jéhovah n’exige pas que vous sachiez tout sur la Bible avant de vous faire baptiser. Il n’a pas exigé que l’Éthiopien sache tout avant son baptême ( ). En fait, nous n’aurons jamais fini d’apprendre de nouvelles choses sur Dieu ( ). Mais avant de vous faire baptiser, vous devez connaître et accepter les enseignements de base de la Bible ( ).","6 O ka mbale̱, Yehova a si mengane̱ wa ná o bie mambo me̱se̱ me o Bibe̱l obiana o madubisabe̱. A s’engane̱ mot’a Etiopia ná a bie mambo me̱se̱ obiana a madubisabe̱. ( ) Di me̱nde̱ pe̱ benga jokwa jombwea Loba o bwindea. ( ) Nde ná o dubisabe̱, wangame̱ne̱ o jokwa na jemea pe̱ belēdi baboso ba Bibe̱l.​— ."
fr,dua,"7 La Bible dit : « Sans la foi, il est impossible de plaire à Dieu » ( ). Vous devez donc avoir foi en Dieu avant de pouvoir vous faire baptiser. Après avoir entendu ce que les disciples de Jésus enseignaient, certains habitants de la ville de Corinthe ‘sont devenus croyants et ont été baptisés’ ( ). De la même façon, votre étude de la Bible vous a aidé à avoir foi dans les promesses de Dieu. Elle vous a aussi aidé à avoir foi dans le sacrifice de Jésus, qui peut nous sauver du péché et de la mort ( ).","7 Bibe̱l e makwala ná: “Esibe̱ dube̱ [Loba] a titi ná a do̱lisane̱ biso̱.” ( ) Ońola nika wangame̱ne̱ be̱ne̱ dube̱ oboso ná o madubisabe̱. Bibe̱l e malangwea biso̱ ná jita la bato ba mundi ma kwaṅ ma Korinto ba ta ba senga nje bokwedi ba Yesu bokwe̱le̱no̱, na babo̱ ba botea “dube̱, ba dubisabe̱.” ( ) Mulemlem pe̱ nde jokwa lo̱ngo̱ la Bibe̱l longwane̱no̱ wa o dube̱ makaki ma Loba, nikame̱ne̱ pe̱ na ngiń’a jabea la Yesu, lena le ná di sunga biso̱ o bobe na kwedi.​— ."
fr,dua,"8 Plus vous apprendrez de choses sur la Bible et plus vous verrez qu’elle vous est utile, plus votre foi grandira. Vous aurez alors envie de parler aux autres de ce que vous apprenez ( ).","8 Nika weno̱ o bata jokwa Bibe̱l na je̱ne̱ pe̱ ne̱ni e mongwane̱no̱ wa o longe̱ lo̱ngo̱, dube̱ lo̱ngo̱ di mabata be̱ ngińa. O me̱nde̱ o pula langwea bane̱ jombwea nje weno̱ o jokwa. ( ) Nde nja wangame̱nno̱ langwea e?"
fr,dua,"9 Vous aurez peut-être envie de parler de ce que vous apprenez à votre famille, à vos amis, à vos voisins et à vos collègues de travail. C’est bien, mais faites-​le toujours avec gentillesse et douceur. Avec le temps, vous voudrez prêcher avec l’assemblée. Quand vous vous sentirez prêt, dites-​le au Témoin qui vous enseigne la Bible. S’il pense que vous êtes prêt et si vous vivez en accord avec les principes de la Bible, vous rencontrerez avec lui deux anciens de l’assemblée.","9 We ná o pula langwea mbia mo̱ngo̱, mako̱m mo̱ngo̱, moyo mo̱ngo̱ ma mboa, to̱so̱ mako̱m mo̱ngo̱ m’ebolo jombwea nje weno̱ o jokwa. Nika ńe bwam, nde bola nika o ponda ye̱se̱ na muyao na ndolo pe̱. Ponda e me̱nde̱ po̱ o me̱nde̱no̱ we̱le̱ botea te̱ dikalo na mwemba. We̱n te̱ ná wā be̱be̱ o bola nika, we ná o kwalisane̱ Mboṅ a Yehova ńe o jokwe̱le̱ wa Bibe̱l, langwea mo̱ ná o me̱nde̱ o to̱ndo̱ no̱ngo̱ dongo o ebol’a dikalo na mwemba. Yete̱na nu moto a mo̱nge̱le̱ ná wā be̱be̱, na ná we pe̱ o die̱le̱ longe̱ lo̱ngo̱ bupisane̱ bete̱sedi ba Bibe̱l, bińo̱ na mo̱ lo me̱nde̱ o ja mwemba na batudu baba ba mwemba."
fr,dua,"10 Quel est le but de cette rencontre ? Les anciens vont parler avec vous pour voir si vous comprenez les enseignements de base de la Bible et si vous y croyez. Ils voudront aussi savoir si, dans votre vie de tous les jours, vous obéissez à ce que la Bible dit et si vous voulez vraiment devenir Témoin de Jéhovah. N’ayez pas peur de parler aux anciens. Rappelez-​vous : ils prennent soin de tous les membres de l’assemblée, et donc de vous aussi ( ). Après cette rencontre, ils vous diront si vous pouvez prêcher avec l’assemblée.","10 Nje e me̱nde̱ bolane̱ ke̱ lo mája mwemba e? Batudu ba me̱nde̱ o kwala na wa o jombwa nga o maso̱ṅtane̱ na dube̱ pe̱ belēdi baboso ba Bibe̱l, nga o longe̱ lo̱ngo̱ la buńa te̱ o mabola nje Bibe̱l e makwalano̱, na yete̱na na mbale̱ o mapula o be̱ mō̱ ńa Mboṅ a Yehova. O̱nge̱le̱ ná batudu ba mombwea belongi ba mwemba be̱se̱, nikame̱ne̱ pe̱ na wa; o si bwa so̱ bo̱ngo̱ o kwalisane̱ babo̱. ( ) Ombusa bo boja, batudu ba me̱nde̱ o langwea wa nga we ná o botea te̱ dikalo na mwemba."
fr,dua,"11 Les anciens vous expliqueront peut-être que vous avez encore des changements à faire avant de pouvoir prêcher avec l’assemblée. Pourquoi est-​il très important de les faire ? Parce que, quand nous parlons aux autres de Jéhovah, nous le représentons. Nous devons donc vivre d’une manière qui lui rende honneur ( ).","11 Batudu be ná ba langwea wa ná e mapula ná o bate wana mawengisan o longe̱ lo̱ngo̱ oboso ná o mabotea te̱ dikalo na mwemba. Ońola nje yeno̱ mweńa jita o wana man mawengisan e? Ońolana di makwalisane̱ te̱ bane̱ jombwea Loba, je nde o to̱po̱ o dina la Yehova, jangame̱n pe̱ die̱le̱ longe̱ lasu o mbadi ni mawaneye̱ mo̱ edube.​— ."
fr,dua,"12 Avant de pouvoir être baptisé, vous devez faire autre chose. L’apôtre Pierre a dit : « Repentez-​vous donc et retournez-​vous, pour que vos péchés soient effacés » ( ). Que veut dire « se repentir » ? Cela veut dire regretter vraiment tout ce qu’on a fait de mal. Par exemple, si vous commettiez des actes sexuels immoraux, vous devez vous repentir. Et même si vous avez toujours essayé de faire ce qui est bien, vous devez quand même vous repentir. En effet, nous sommes tous pécheurs. Nous avons donc tous besoin de demander pardon à Dieu ( ).","12 Lambo dipe̱pe̱ le wangame̱nno̱ o bola oboso ná o madubisabe̱. Ńamuloloma Petro a kwali ná: “ Bińo̱ ate̱le̱ so̱, lo tukwe, ná myobe mańu mi dimsabe̱.” ( ) Nje nika e mapulano̱ o kwala ná jate̱le̱ e? Nika e mapula nde o kwala ná jombwe̱ na mulema mwe̱se̱ ońola to̱ njika bobe di bolino̱. K’eyembilan, yete̱na o be̱n longe̱ la wite̱ musonje, ke̱ e mapula so̱ ná wate̱le̱. To̱ e be̱ nde ná o longe̱ lo̱ngo̱ le̱se̱ o we̱ o ngud’ango̱ ńe̱se̱ o bola nje e te̱nge̱n, o be̱n te̱ nde ná wate̱le̱, ońolana biso̱ be̱se̱ di mawusa, jangame̱n pe̱ baise̱ Loba ná a lakise̱ biso̱.​— ."
fr,dua,"13 Est-​ce suffisant de regretter ce que vous avez fait de mal ? Non. Pierre a dit qu’il faut aussi « se retourner ». Cela veut dire que vous devez rejeter toute mauvaise conduite et vous mettre à faire ce qui est bien. Prenons un exemple : Vous allez quelque part pour la première fois. Au bout d’un moment, vous vous rendez compte que vous êtes dans la mauvaise direction. Que faites-​vous ? Vous ralentissez, vous vous arrêtez, vous « vous retournez », c’est-à-dire vous faites demi-tour, puis vous prenez la bonne direction. De la même façon, en étudiant la Bible, vous vous rendrez peut-être compte que vous devez faire des changements dans votre vie ou abandonner certaines habitudes. Soyez prêt à « vous retourner », c’est-à-dire à faire les changements nécessaires, puis mettez-​vous à faire ce qui est bien.","13 Mo̱, e dongame̱n buka te̱ ná wombwe̱ ońola nje o bolino̱ e? Ke̱m. Petro a kwali ná wangame̱n pe̱ o ‘tukwa.’ Nika e mapula kwala ná wangame̱n o banga to̱ njika bedangwedi ba bobe o tano̱ o be̱ne̱, o boteye pe̱ o bola nje ye bwam. Di no̱nge yen eyembilan, dutea ná we o wala o lo̱ndo̱ o wuma iwo̱ ka nged’ango̱ ńa boso. Nde nine̱ ponda, o so̱ ná o si no̱ngedi nge’a bwam. Nje o me̱nde̱no̱ bola e? Yeke̱i te̱ o me̱nde̱ bwa lo̱ndo̱, o te̱me̱, o tukwa ngea, na wa o no̱ngea nge’a bwam. Mulemlem pe̱ nde yeno̱ ke̱ o mokwa Bibe̱l, we ná o so̱ ná e mapula ná o tukwe bede̱mo bō̱ na mambo mō̱ o longe̱ lo̱ngo̱. Emea o ‘tukwa’​—nika ná, o wane mawengisan ma mapule̱​—o boteye pe̱ o bola nje e te̱nge̱n."
fr,dua,"14 Avant de pouvoir être baptisé, vous devez faire une autre chose importante : vous vouer à Jéhovah. Vous vouer à Dieu, c’est lui faire la promesse, dans une prière, que vous n’adorerez que lui et que faire sa volonté sera la chose la plus importante de votre vie ( ).","14 Tanga dipe̱pe̱ la mweńa wangame̱nno̱ o no̱ngo̱ oboso ná o madubisabe̱ le nde bake̱ la wame̱ne̱ na Yehova. Bake̱ la wame̱ne̱ na Yehova, nika ńe nde bola la mo̱ kakane̱ o muka ná o mowe̱ nde mo̱me̱ne̱ mō̱ buka te̱, bola la jemea lao pe̱ nde di mabe̱ lambo le mweńa buka me̱se̱ o longe̱ lo̱ngo̱.​— ."
fr,dua,"15 Promettre de servir seulement Jéhovah, c’est comme promettre de passer le reste de sa vie avec quelqu’un qu’on aime. Prenons un exemple : Un homme et une femme sont attirés l’un par l’autre. Plus cet homme apprend à connaître cette femme, plus il l’aime. Et il veut se marier avec elle. C’est une décision importante, mais parce qu’il l’aime, il est prêt à accepter les responsabilités du mariage.","15 Bola la Yehova kakane̱ o bolea mo̱me̱ne̱ mō̱ buka te̱, le nde ka bola la moto o to̱ndino̱ kakane̱ o tombise̱ mińa me̱se̱ o diane̱no̱ o longe̱ lo̱ngo̱ mwemba na mo̱. Dute̱a ná mome e o yengea muto ońola diba. Nika mome eno̱ o bata jokwa bia bede̱mo ba muto, a mabotea o to̱ndo̱ mo̱, a pula o ba mo̱. To̱ná no̱ngo̱ la be bedomsedi di titino̱ lambo disadi, nu mome a memea o bambe̱ mu m’bē̱ ońolana o to̱ndi nu muto."
fr,dua,"16 Plus vous connaîtrez Jéhovah, plus vous l’aimerez et plus vous voudrez faire de votre mieux pour le servir. Cela vous poussera à lui faire la promesse, dans une prière, de le servir. La Bible dit que celui qui veut être un disciple de Jésus doit « se renier » ( ). Cela veut dire qu’obéir à Jéhovah doit être ce qu’il y a de plus important pour vous. En fait, ce que Jéhovah veut est plus important que vos désirs et vos objectifs ( lire ).","16 Nika weno̱ o jokwa jombwea Yehova, o mabotea o to̱ndo̱ mo̱, o pula pe̱ bola me̱se̱ ngud’ango̱ e madie̱le̱no̱ wa o bolea mo̱. Nika e me̱nde̱ tute̱le̱ wa o bola mo̱ o muka kakane̱ la bolea mo̱. Bibe̱l e makwala ná to̱ nja nu mapule̱ o bupe̱ Yesu angame̱ne̱ o ‘to̱bo̱ mo̱me̱ne̱.’ ( ) Nje nika e mapulano̱ kwala e? Nika e mapula nde o kwala ná sengane̱ la Yehova nde o we̱le̱no̱ ka lambo laboso o longe̱ lo̱ngo̱. Nje Yehova a mapulano̱ ye mweńa buka ńo̱ng’ango̱ na mambo o mabupe̱no̱.​— Langa ."
fr,dua,"17 Certains ne se vouent pas à Jéhovah parce qu’ils ont peur de ne pas pouvoir tenir leur promesse de le servir. Ils ne veulent pas le décevoir. Ou alors ils pensent que, s’ils ne sont pas voués à Dieu, il ne les considérera pas comme responsables de ce qu’ils font.","17 Bato bō̱ ba si mabake̱ babo̱me̱ne̱ na Yehova, ońolana ba mabwa bo̱ngo̱ ná ba titi ná ba ne̱nge̱ kakane̱ ba bolino̱ mo̱ o bolea mo̱. Ba si mapula o bwese̱ Yehova ndutu, to̱so̱ be ná ba dutea ná ba si bake̱ te̱ babo̱me̱ne̱ na Yehova, a si me̱nde̱ o baise̱ babo̱ bolangi ba nje ba mabolano̱."
fr,dua,"18 Votre amour pour Jéhovah vous aidera à vaincre votre peur de le décevoir. Parce que vous l’aimez, vous ferez de votre mieux pour tenir votre promesse ( ). Vous ne vous direz pas que c’est trop difficile de faire la volonté de Jéhovah. L’apôtre Jean a écrit : « Voici ce que signifie aimer Dieu : c’est obéir à ses commandements. Or, ses commandements ne sont pas pénibles » ( ).","18 Ndolo o to̱ndino̱ Yehova e me̱nde̱ o jongwane̱ wa o buka bo̱ngo̱ ba bwese̱ mo̱ ndutu. Kana o to̱ndino̱ mo̱, o me̱nde̱ o bola me̱se̱ ngud’ango̱ e we̱lino̱ o ne̱nge̱ kakane̱ lo̱ngo̱ o bolino̱ mo̱. ( ) O si me̱nde̱ o bolane̱ jo̱nge̱le̱ ná ye ndutu jita o bola jemea la Yehova. Ńamuloloma Yohane a tili ná: “Ndol’asu na Loba ńe nde ná, di ne̱nge̱ mbend’ao, nde mbend’ao i titi bwambi.”​— ."
fr,dua,"19 Vous n’avez pas besoin d’être parfait pour vous vouer à Jéhovah. Il n’attend jamais de nous plus que ce que nous pouvons faire ( ). Il vous aidera à faire ce qui est bien ( ). Si vous lui faites entièrement confiance, ‘il rendra droits vos sentiers’ ( ).","19 O si be̱n ńo̱ngi o be̱ ke̱nge̱nge̱ o bake̱ wame̱ne̱ na Yehova. A si mengane̱ biso̱ tomtom ná di bole buka nje ngud’asu e madie̱le̱no̱ biso̱. ( ) A me̱nde̱ jongwane̱ wa o bola nje e te̱nge̱n. ( ) Lakisane̱ Yehova na mulema mo̱ngo̱ mwe̱se̱, nde “a me̱nde̱ ne̱nge̱le̱ mangea mo̱ngo̱!”​— ."
fr,dua,"20 Êtes-​vous prêt à vous vouer à Jéhovah ? Après vous être voué à Jéhovah, vous devez vous faire baptiser : c’est l’étape suivante.","20 Mo̱, o mo̱nge̱le̱ ná wā be̱be̱ o bake̱ wame̱ne̱ na Yehova e? Ombusa wa bake̱ Yehova wame̱ne̱, wā be̱be̱ o no̱ngo̱ tanga di bupe̱. Wangame̱n o dubisabe̱."
fr,dua,"21 Dites au coordinateur du collège des anciens de votre assemblée que vous vous êtes voué à Jéhovah et que vous voulez vous faire baptiser. Il demandera à des anciens d’examiner avec vous les enseignements de base de la Bible. S’ils pensent que vous êtes prêt, ils vous diront que vous pouvez vous faire baptiser au prochain grand rassemblement des Témoins de Jéhovah. À cette occasion, un discours expliquera ce que le baptême veut dire. L’orateur posera ensuite deux questions simples aux personnes qui vont se faire baptiser. En répondant à ces questions, vous ferez une « déclaration publique » de votre foi ( ).","21 Bola ná mutudu nu madie̱le̱ dibe̱le̱ la batudu o mwemba mo̱ngo̱ a bie ná o mábake̱ Yehova wame̱ne̱, o mapula pe̱ o dubisabe̱. A me̱nde̱ o bola ná batudu bō̱ bombweye mwemba na wa belēdi baboso ba Bibe̱l. Yete̱na be jo̱nge̱le̱ diwo̱ ná wā be̱be̱, ba me̱nde̱ o langwea wa ná we ná o dubisabe̱ o jako̱to̱ne̱ di maye̱ la Mboṅ a Yehova. Ekwali e me̱nde̱ be̱ o jako̱to̱ne̱ e mabole̱ beteledi ba dubise̱. Mubole̱ y’ekwali a me̱nde̱ o baise̱ ba be be̱be̱ o dubisabe̱ myuedi mi wam miba. Tongwea na jalabe̱ mi myuedi miba nde o me̱nde̱no̱ o “puse̱le̱” o mpoma dube̱ lo̱ngo̱.​— ."
fr,dua,"22 Ensuite, vous serez baptisé. Vous serez plongé entièrement dans l’eau. Votre baptême montrera à tout le monde que vous vous êtes voué à Jéhovah et que vous êtes maintenant Témoin de Jéhovah.","22 Denge̱ o madubisabe̱. O me̱nde̱ o dubabe̱ mususu o madiba. Dubise̱ di me̱nde̱ o lee̱le̱ moto te̱ ná o mábake̱ Yehova wame̱ne̱, wā pe̱ nde mō̱ ńa Mboṅ a Yehova."
fr,dua,"23 Jésus a dit que ses disciples seraient baptisés « au nom du Père, du Fils et de l’esprit saint » ( lire ). Cela veut dire qu’il faut accepter l’autorité de Dieu. Il faut aussi accepter le rôle de Jésus dans le projet de Dieu. Et il faut accepter la façon dont Dieu utilise son esprit saint pour accomplir sa volonté ( ).","23 Yesu a kwali ná bokwedi bao ba me̱nde̱ o dubisabe̱ o “dina la Tete̱ na la Muna na la mudī-musangi.” (Langa .) Nje nika e mapulano̱ kwala e? Nika e mapula nde kwala ná, o memba doi la byanedi la Yehova n’epolo Yesu a be̱nno̱ o mwano ma Loba, nikame̱ne̱ pe̱ na ne̱ni Loba a mabolane̱no̱ mudī mao musangi o londise̱ mpuli mao.​— ; ."
fr,dua,"24 Le baptême représente quelque chose de très important. Quand vous êtes plongé dans l’eau, c’est comme si vous mouriez par rapport à votre ancienne façon de vivre. Cela montre que vous l’abandonnez. Et quand vous sortez de l’eau, cela veut dire que vous commencez une nouvelle vie, au service de Dieu. Cela montre qu’à partir de ce moment-​là, vous servirez Jéhovah. Rappelez-​vous : vous n’avez pas voué votre vie à un humain, ni à une organisation, ni à une activité, mais à Jéhovah !","24 Dubise̱ di be̱n beteledi be mweńa jita. Ponda o makwesabe̱no̱ mutibe, nika e mapula nde kwala ná o wedi o longe̱ o tano̱ o se̱le̱ be̱ne̱ kwaṅ; to̱so̱ ná wese̱le̱ mo̱. Ponda o mabusano̱ o madiba, o me̱nde̱ o botea longe̱ la peńa o bola jemea la Loba. Nika e malee̱le̱ nde ná o me̱nde̱ o bolea Yehova botea na ni ponda. O̱nge̱le̱ ná o si bake̱ wame̱ne̱ moto, bebokedi, to̱so̱ ebolo. O bake̱ nde Yehova longe̱ lo̱ngo̱."
fr,dua,"25 La promesse que vous avez faite à Jéhovah vous aidera à développer une belle amitié avec lui ( ). Cela ne veut pas dire qu’on sera sauvé simplement parce qu’on est baptisé. L’apôtre Paul a écrit : « Menez à bien votre propre salut avec crainte et respect » ( ). Le baptême, c’est juste le début. Mais alors, comment pouvez-​vous rester l’ami de Jéhovah ? Le dernier chapitre répondra à cette question.","25 Bake̱ la Loba wame̱ne̱ di me̱nde̱ o jongwane̱ wa o longa mulatako ma bo̱ibo̱i na mo̱. ( ) Nika e si mapula o kwala ná moto a me̱nde̱ nde o kusa jongise̱ ońolana a dubisabe̱. Ńamuloloma Paulo a tili ná: “[Benga] bolea jongise̱ lańu na bo̱ngo̱ na soasoane̱.” ( ) Dubise̱ le nde buka te̱ bebotedi. Nde, ne̱ni weno̱ ná o tika be̱ be̱be̱ na Yehova e? Jokwa disukan la nin kalati di me̱nde̱ jalabe̱ mi myuedi."
fr,dua,"Avant de vous faire baptiser, vous devez étudier la Bible.","Oboso ná o madubisabe̱, wangame̱ne̱ o jokwa Bibe̱l"
fr,dua,La foi doit vous pousser à parler aux autres de vos croyances.,Dube̱ langame̱ne̱ o tute̱le̱ wa o langwea bape̱pe̱ nje o dube̱no̱
fr,dua,Avez-​vous promis à Jéhovah de le servir ?,"Mo̱, o mákakane̱ Yehova ná o me̱nde̱ o bolea mo̱ e?"
fr,dua,"Au moment de votre baptême, vous montrez que vous voulez faire la volonté de Dieu.","O dubisabe̱ te̱, o lee̱le̱ nde ná o mapula o bola jemea la Loba"
fr,dua,"IMAGINEZ : vous marchez dehors un jour de tempête. Le ciel devient noir. Il y a des éclairs et du tonnerre, et la pluie se met à tomber très fort. Vous cherchez un endroit pour vous protéger. Finalement, vous en trouvez un : quel soulagement !","DUTEA ná we o dangwa o eboko o buńa ba múdi. Mo̱ń e málonda na mawindiwindi, mo̱te̱mo̱te̱ i ni pańa, ngad’a loba i mábotea ko̱. Mbua e mábotea yo̱le̱. O ni wasa diwutamea. Na mulema mu siba wa ná o so̱i wuma mbo̱le̱ na yanji pe̱!"
fr,dua,"2 Nous sommes un peu dans la même situation. Les choses vont de plus en plus mal dans le monde. Vous vous demandez peut-être : « Où est-​ce que je peux aller pour être protégé ? » Un serviteur de Dieu a écrit : « Je veux dire à Jéhovah : “Tu es mon refuge et ma forteresse, mon Dieu en qui j’ai confiance” » ( ). Jéhovah nous apporte un soulagement et il nous donne un espoir magnifique pour l’avenir.","2 Je nde o mulemlem ma bete̱medi o nin we̱nge̱. Wase e mabenga nde be̱ bobe mo̱ na mo̱. We ná o baise̱ o wame̱ne̱ ná, ‘Owe̱ni neno̱ ná na so̱ diwutamea e?’ Mutiled’a kalat’a Myenge a tili ná: “Na makwalane̱ Yehova na: Diwutamea lam na ndabo am ńa ngińa, Loba lam na pite̱no̱.” ( ) E, Yehova e ná a bola ná di sibise̱ mulema tatan ońola mitakisan masu, a bola pe̱ biso̱ dipita la betańsedi ońola kie̱le̱ ni maye̱."
fr,dua,"3 Comment Jéhovah nous protège-​t-​il ? Il peut nous aider à faire face à n’importe quel problème. Et il est beaucoup plus puissant que tous ceux qui voudraient nous faire du mal. Même si un malheur nous arrive, nous pouvons être sûrs que, dans l’avenir, Jéhovah va nous guérir de toutes nos souffrances. La Bible nous encourage à « rester dans l’amour de Dieu » ( ). Pour recevoir l’aide de Jéhovah dans les épreuves, nous devons rester son ami. Mais comment y arriver ?","3 Ne̱ni Yehova a matatano̱ biso̱ e? E ná ongwane̱ biso̱ o lembe̱ to̱ njika mitakisan di be̱nno̱, e pe̱ ngińa buka to̱ njika moto ńe ná nu keka je̱nse̱ biso̱ sese. To̱ lambo la bobe di ko̱ye̱ nde biso̱ tatan, je ná di be̱ mbaki ná Yehova a me̱nde̱ o po̱ngulane̱ bo bobe o mińa ni maye̱. Bibe̱l e mome̱le̱ biso̱ ná: “Bińo̱ ja o ndol’a Loba.” ( ) E mapula ná di je be̱be̱ na Yehova ná di kusane̱ mo̱ jongwane̱ o ponda ndutu. Nde, ne̱ni jeno̱ ná di bola nika e?"
